"","Observation ID","Dolphin ID","Observation Date","Platform","Dolphin ID Certainty","Observation Start Time","Behavior State","Dolphin ID Participation Certainty","id_date","Birth Date","Sex","Weaning Date","Adult Date","Age_Class","Bowride","Depth","depth_class","Age at Observation","age_increment","num_surveys","times_on_bow","prop_on_bow","Dolphin Name","Mother ID","Survey_Length","Survey_Year","First Five Activity","Group Size","mat_prop_on_bow","pregnant","mature","cycling","lactating","biopsy_day"
"26702",15177,"PON",2005-08-15,"GENE MACHINE","HIGH",12:47:00,NA,NA,"PON 2005-08-15",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.7,"(6,9]",23.7864476386037,"(10,25]",258,6,0.0232558139534884,"PONG",NA,69,2005,NA,12,NA,NA,NA,NA,NA,1
"26703",15296,"PON",2005-09-13,"GENE MACHINE","HIGH",15:38:00,NA,NA,"PON 2005-09-13",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",5.5,"(3,6]",23.8658453114305,"(10,25]",258,6,0.0232558139534884,"PONG",NA,20,2005,NA,20,NA,NA,NA,NA,NA,0
"26704",15330,"PON",2005-09-30,"GENE MACHINE","HIGH",15:38:00,NA,NA,"PON 2005-09-30",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.4,"(6,9]",23.9123887748118,"(10,25]",258,6,0.0232558139534884,"PONG",NA,11,2005,"REST",12,NA,NA,NA,NA,NA,1
"26705",15452,"PON",2006-04-19,"MAZIWA","HIGH",15:41:00,NA,NA,"PON 2006-04-19",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.1,"(9,12]",24.4626967830253,"(10,25]",258,6,0.0232558139534884,"PONG",NA,32,2006,"SOCIAL",22,NA,NA,NA,NA,NA,0
"26706",15610,"PON",2006-06-16,"MAZIWA","HIGH",16:17:00,NA,NA,"PON 2006-06-16",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.8,"(9,12]",24.621492128679,"(10,25]",258,6,0.0232558139534884,"PONG",NA,18,2006,"FORAGE",7,NA,NA,NA,NA,NA,0
"26707",15664,"PON",2006-07-02,"MAZIWA","HIGH",13:09:00,NA,NA,"PON 2006-07-02",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8.2,"(6,9]",24.6652977412731,"(10,25]",258,6,0.0232558139534884,"PONG",NA,6,2006,"REST",7,NA,NA,NA,NA,NA,0
"26708",15731,"PON",2006-07-18,"GENE MACHINE","HIGH",14:48:00,NA,NA,"PON 2006-07-18",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.3,"(6,9]",24.7091033538672,"(10,25]",258,6,0.0232558139534884,"PONG",NA,28,2006,NA,4,NA,NA,NA,NA,NA,1
"26709",15890,"PON",2006-08-04,"BONY HERRING","HIGH",09:26:00,NA,NA,"PON 2006-08-04",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",NA,NA,24.7556468172485,"(10,25]",258,6,0.0232558139534884,"PONG",NA,8,2006,"UNKNOWN",12,NA,NA,NA,NA,NA,0
"26710",15907,"PON",2006-08-05,"BONY HERRING","HIGH",12:16:00,NA,NA,"PON 2006-08-05",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",NA,NA,24.7583846680356,"(10,25]",258,6,0.0232558139534884,"PONG",NA,2,2006,"SOCIAL",18,NA,NA,NA,NA,NA,0
"26711",15947,"PON",2006-08-13,"BONY HERRING","HIGH",11:50:00,NA,NA,"PON 2006-08-13",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",NA,NA,24.7802874743326,"(10,25]",258,6,0.0232558139534884,"PONG",NA,8,2006,"SOCIAL",15,NA,NA,NA,NA,NA,0
"26712",16028,"PON",2006-08-24,"BONY HERRING","HIGH",08:39:00,NA,NA,"PON 2006-08-24",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",4.2,"(3,6]",24.8104038329911,"(10,25]",258,6,0.0232558139534884,"PONG",NA,5,2006,"TRAVEL",6,NA,NA,NA,NA,NA,0
"26713",16039,"PON",2006-08-28,"GENE MACHINE","HIGH",08:22:00,NA,NA,"PON 2006-08-28",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",4,"(3,6]",24.8213552361396,"(10,25]",258,6,0.0232558139534884,"PONG",NA,8,2006,"SOCIAL",26,NA,NA,NA,NA,NA,0
"26714",16051,"PON",2006-08-29,"GENE MACHINE","HIGH",08:44:00,NA,NA,"PON 2006-08-29",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6,"(3,6]",24.8240930869268,"(10,25]",258,6,0.0232558139534884,"PONG",NA,29,2006,NA,10,NA,NA,NA,NA,NA,0
"26715",16065,"PON",2006-08-30,"BONY HERRING","HIGH",13:21:00,NA,NA,"PON 2006-08-30",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.3,"(6,9]",24.8268309377139,"(10,25]",258,6,0.0232558139534884,"PONG",NA,12,2006,"SOCIAL",8,NA,NA,NA,NA,NA,0
"26716",16079,"PON",2006-09-06,"BONY HERRING","HIGH",14:41:00,NA,NA,"PON 2006-09-06",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.6,"(6,9]",24.8459958932238,"(10,25]",258,6,0.0232558139534884,"PONG",NA,5,2006,"FORAGE",5,NA,NA,NA,NA,NA,0
"26717",16084,"PON",2006-09-07,"GENE MACHINE","HIGH",08:55:00,NA,NA,"PON 2006-09-07",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8.4,"(6,9]",24.8487337440109,"(10,25]",258,6,0.0232558139534884,"PONG",NA,38,2006,"FORAGE",8,NA,NA,NA,NA,NA,0
"26718",16091,"PON",2006-09-08,"BONY HERRING","HIGH",11:19:00,NA,NA,"PON 2006-09-08",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",2.5,"(0,3]",24.8514715947981,"(10,25]",258,6,0.0232558139534884,"PONG",NA,14,2006,"UNKNOWN",14,NA,NA,NA,NA,NA,0
"26719",16092,"PON",2006-09-09,"BONY HERRING","HIGH",08:34:00,NA,NA,"PON 2006-09-09",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.2,"(6,9]",24.8542094455852,"(10,25]",258,6,0.0232558139534884,"PONG",NA,6,2006,"SOCIAL",6,NA,NA,NA,NA,NA,0
"26720",16134,"PON",2006-09-21,"BONY HERRING","HIGH",10:07:00,NA,NA,"PON 2006-09-21",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.7,"(9,12]",24.8870636550308,"(10,25]",258,6,0.0232558139534884,"PONG",NA,69,2006,"FORAGE",13,NA,NA,NA,NA,NA,0
"26721",16159,"PON",2006-10-07,"BONY HERRING","HIGH",14:29:00,NA,NA,"PON 2006-10-07",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.4,"(9,12]",24.9308692676249,"(10,25]",258,6,0.0232558139534884,"PONG",NA,33,2006,"UNKNOWN",7,NA,NA,NA,NA,NA,0
"26722",16161,"PON",2006-10-10,"BONY HERRING","HIGH",09:15:00,NA,NA,"PON 2006-10-10",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.2,"(6,9]",24.9390828199863,"(10,25]",258,6,0.0232558139534884,"PONG",NA,12,2006,"UNKNOWN",18,NA,NA,NA,NA,NA,0
"26723",16164,"PON",2006-10-12,"BONY HERRING","HIGH",07:20:00,NA,NA,"PON 2006-10-12",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",5.8,"(3,6]",24.9445585215606,"(10,25]",258,6,0.0232558139534884,"PONG",NA,61,2006,"REST",15,NA,NA,NA,NA,NA,1
"26724",16209,"PON",2006-10-25,"BONY HERRING","HIGH",13:00:00,NA,NA,"PON 2006-10-25",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.5,"(9,12]",24.9801505817933,"(10,25]",258,6,0.0232558139534884,"PONG",NA,12,2006,"UNKNOWN",12,NA,NA,NA,NA,NA,0
"26725",26491,"PON",2006-11-08,"GENE MACHINE","HIGH",09:15:00,NA,NA,"PON 2006-11-08",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",NA,NA,25.0184804928131,"(25,45]",258,6,0.0232558139534884,"PONG",NA,8,2006,"FORAGE",7,NA,NA,NA,NA,NA,0
"26726",16241,"PON",2007-05-17,"MAZIWA","HIGH",10:35:00,NA,NA,"PON 2007-05-17",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.3,"(6,9]",25.5386721423682,"(25,45]",258,6,0.0232558139534884,"PONG",NA,31,2007,"SOCIAL",10,NA,NA,NA,NA,NA,0
"26727",16335,"PON",2007-06-14,"MAZIWA","HIGH",13:55:00,"BOW-BOWRIDING","HIGH","PON 2007-06-14",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","1",8.9,"(6,9]",25.6153319644079,"(25,45]",258,6,0.0232558139534884,"PONG",NA,16,2007,NA,3,NA,NA,NA,NA,NA,0
"26728",16357,"PON",2007-06-24,"MAZIWA","HIGH",15:59:00,NA,NA,"PON 2007-06-24",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.7,"(6,9]",25.6427104722793,"(25,45]",258,6,0.0232558139534884,"PONG",NA,6,2007,NA,13,NA,NA,NA,NA,NA,0
"26729",16415,"PON",2007-07-08,"MAZIWA","HIGH",14:37:00,NA,NA,"PON 2007-07-08",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",4.6,"(3,6]",25.6810403832991,"(25,45]",258,6,0.0232558139534884,"PONG",NA,21,2007,"SOCIAL",18,NA,NA,NA,NA,NA,0
"26730",16429,"PON",2007-07-18,"MAZIWA","HIGH",11:52:00,NA,NA,"PON 2007-07-18",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8.1,"(6,9]",25.7084188911704,"(25,45]",258,6,0.0232558139534884,"PONG",NA,20,2007,"SOCIAL",20,NA,NA,NA,NA,NA,0
"26731",16729,"PON",2008-08-06,"MAZIWA","HIGH",13:34:00,NA,NA,"PON 2008-08-06",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.8,"(6,9]",26.7624914442163,"(25,45]",258,6,0.0232558139534884,"PONG",NA,48,2008,"REST",13,NA,NA,NA,NA,NA,0
"26732",16744,"PON",2008-08-14,"MAZIWA","HIGH",13:03:00,NA,NA,"PON 2008-08-14",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",4.4,"(3,6]",26.7843942505133,"(25,45]",258,6,0.0232558139534884,"PONG",NA,5,2008,"TRAVEL",4,NA,NA,NA,NA,NA,0
"26733",16851,"PON",2008-10-09,"MAZIWA","HIGH",07:16:00,NA,NA,"PON 2008-10-09",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.9,"(6,9]",26.9377138945927,"(25,45]",258,6,0.0232558139534884,"PONG",NA,6,2008,"FORAGE",1,NA,NA,NA,NA,NA,0
"26734",17014,"PON",2009-07-17,"POMBOO","HIGH",08:39:00,NA,NA,"PON 2009-07-17",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8.2,"(6,9]",27.7070499657769,"(25,45]",258,6,0.0232558139534884,"PONG",NA,27,2009,NA,3,NA,NA,NA,NA,NA,0
"26735",17033,"PON",2009-07-18,"MAZIWA","HIGH",14:13:00,NA,NA,"PON 2009-07-18",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",10,"(9,12]",27.709787816564,"(25,45]",258,6,0.0232558139534884,"PONG",NA,7,2009,"REST",7,NA,NA,NA,NA,NA,0
"26736",17179,"PON",2009-09-27,"POMBOO","HIGH",09:44:00,NA,NA,"PON 2009-09-27",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8.1,"(6,9]",27.9041752224504,"(25,45]",258,6,0.0232558139534884,"PONG",NA,16,2009,NA,5,NA,NA,NA,NA,NA,0
"26737",17238,"PON",2009-10-16,"POMBOO","HIGH",08:58:00,NA,NA,"PON 2009-10-16",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8.7,"(6,9]",27.9561943874059,"(25,45]",258,6,0.0232558139534884,"PONG",NA,31,2009,NA,13,NA,NA,NA,NA,NA,0
"26738",17259,"PON",2009-10-24,"POMBOO","HIGH",08:46:00,NA,NA,"PON 2009-10-24",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.6,"(6,9]",27.9780971937029,"(25,45]",258,6,0.0232558139534884,"PONG",NA,45,2009,"FORAGE",15,NA,NA,NA,NA,NA,0
"26739",17306,"PON",2009-11-04,"POMBOO","HIGH",11:02:00,NA,NA,"PON 2009-11-04",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8,"(6,9]",28.0082135523614,"(25,45]",258,6,0.0232558139534884,"PONG",NA,9,2009,"REST",3,NA,NA,NA,NA,NA,0
"26740",17383,"PON",2009-12-10,"POMBOO","HIGH",13:32:00,NA,NA,"PON 2009-12-10",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",4.9,"(3,6]",28.1067761806982,"(25,45]",258,6,0.0232558139534884,"PONG",NA,14,2009,"FORAGE",9,NA,NA,NA,NA,NA,0
"26741",17485,"PON",2010-05-12,"MAZIWA","HIGH",11:55:00,NA,NA,"PON 2010-05-12",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7,"(6,9]",28.5256673511294,"(25,45]",258,6,0.0232558139534884,"PONG",NA,54,2010,NA,24,NA,NA,NA,NA,NA,0
"26742",17564,"PON",2010-06-21,"POMBOO","HIGH",10:01:00,NA,NA,"PON 2010-06-21",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",5.8,"(3,6]",28.6351813826146,"(25,45]",258,6,0.0232558139534884,"PONG",NA,7,2010,NA,3,NA,NA,NA,NA,NA,0
"26743",17603,"PON",2010-07-26,"POMBOO","HIGH",16:52:00,NA,NA,"PON 2010-07-26",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.8,"(6,9]",28.7310061601643,"(25,45]",258,6,0.0232558139534884,"PONG",NA,14,2010,"TRAVEL",9,NA,NA,NA,NA,NA,0
"26744",17647,"PON",2010-09-16,"POMBOO","HIGH",17:17:00,NA,NA,"PON 2010-09-16",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.6,"(6,9]",28.8733744010951,"(25,45]",258,6,0.0232558139534884,"PONG",NA,7,2010,"FORAGE",4,NA,NA,NA,NA,NA,0
"26745",17691,"PON",2010-10-07,"POMBOO","HIGH",14:03:00,NA,NA,"PON 2010-10-07",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.2,"(6,9]",28.9308692676249,"(25,45]",258,6,0.0232558139534884,"PONG",NA,15,2010,"TRAVEL",12,NA,NA,NA,NA,NA,0
"26746",17720,"PON",2010-10-09,"POMBOO","HIGH",09:53:00,NA,NA,"PON 2010-10-09",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.4,"(9,12]",28.9363449691992,"(25,45]",258,6,0.0232558139534884,"PONG",NA,9,2010,"REST",9,NA,NA,NA,NA,NA,0
"26747",17828,"PON",2010-11-20,"POMBOO","HIGH",11:56:00,NA,NA,"PON 2010-11-20",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",3.5,"(3,6]",29.0513347022587,"(25,45]",258,6,0.0232558139534884,"PONG",NA,16,2010,"REST",19,NA,NA,NA,NA,NA,0
"26748",17843,"PON",2010-12-06,"POMBOO","HIGH",10:32:00,NA,NA,"PON 2010-12-06",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8,"(6,9]",29.0951403148528,"(25,45]",258,6,0.0232558139534884,"PONG",NA,6,2010,NA,6,NA,NA,NA,NA,NA,0
"26749",17853,"PON",2010-12-15,"POMBOO","HIGH",17:13:00,"BOW-BOWRIDING","HIGH","PON 2010-12-15",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","1",4.8,"(3,6]",29.119780971937,"(25,45]",258,6,0.0232558139534884,"PONG",NA,6,2010,"REST",9,NA,NA,NA,NA,NA,0
"26750",17857,"PON",2011-05-28,"POMBOO","HIGH",14:00:00,NA,NA,"PON 2011-05-28",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8,"(6,9]",29.5687885010267,"(25,45]",258,6,0.0232558139534884,"PONG",NA,17,2011,"FORAGE",10,NA,NA,NA,NA,NA,0
"26751",17881,"PON",2011-06-15,"POMBOO","HIGH",16:34:00,NA,NA,"PON 2011-06-15",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.5,"(6,9]",29.6180698151951,"(25,45]",258,6,0.0232558139534884,"PONG",NA,41,2011,NA,27,NA,NA,NA,NA,NA,0
"26752",17886,"PON",2011-06-16,"POMBOO","HIGH",14:44:00,NA,NA,"PON 2011-06-16",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.2,"(6,9]",29.6208076659822,"(25,45]",258,6,0.0232558139534884,"PONG",NA,16,2011,"FORAGE",14,NA,NA,NA,NA,NA,0
"26753",17936,"PON",2011-07-11,"POMBOO","HIGH",13:15:00,NA,NA,"PON 2011-07-11",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",10.5,"(9,12]",29.6892539356605,"(25,45]",258,6,0.0232558139534884,"PONG",NA,16,2011,"REST",20,NA,NA,NA,NA,NA,0
"26754",17969,"PON",2011-07-16,"POMBOO","HIGH",13:40:00,"BOW-BOWRIDING","HIGH","PON 2011-07-16",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","1",4.1,"(3,6]",29.7029431895962,"(25,45]",258,6,0.0232558139534884,"PONG",NA,13,2011,"TRAVEL",13,NA,NA,NA,NA,NA,0
"26755",18003,"PON",2011-09-11,"POMBOO","HIGH",14:26:00,NA,NA,"PON 2011-09-11",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.3,"(9,12]",29.8590006844627,"(25,45]",258,6,0.0232558139534884,"PONG",NA,20,2011,"FORAGE",5,NA,NA,NA,NA,NA,0
"26756",18107,"PON",2011-10-18,"POMBOO","HIGH",07:58:00,NA,NA,"PON 2011-10-18",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.3,"(6,9]",29.9603011635866,"(25,45]",258,6,0.0232558139534884,"PONG",NA,7,2011,NA,3,NA,NA,NA,NA,NA,0
"26757",18155,"PON",2011-11-06,"POMBOO","HIGH",09:32:00,NA,NA,"PON 2011-11-06",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",2,"(0,3]",30.0123203285421,"(25,45]",258,6,0.0232558139534884,"PONG",NA,23,2011,NA,20,NA,NA,NA,NA,NA,0
"26758",18160,"PON",2011-11-21,"POMBOO","HIGH",13:11:00,NA,NA,"PON 2011-11-21",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.8,"(6,9]",30.0533880903491,"(25,45]",258,6,0.0232558139534884,"PONG",NA,29,2011,NA,9,NA,NA,NA,NA,NA,0
"26759",18172,"PON",2011-11-24,"POMBOO","HIGH",09:04:00,NA,NA,"PON 2011-11-24",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8.7,"(6,9]",30.0616016427105,"(25,45]",258,6,0.0232558139534884,"PONG",NA,6,2011,"REST",11,NA,NA,NA,NA,NA,0
"26760",18185,"PON",2011-12-01,"POMBOO","HIGH",10:15:00,NA,NA,"PON 2011-12-01",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.1,"(9,12]",30.0807665982204,"(25,45]",258,6,0.0232558139534884,"PONG",NA,5,2011,NA,15,NA,NA,NA,NA,NA,0
"26761",18193,"PON",2011-12-06,"POMBOO","HIGH",07:58:00,NA,NA,"PON 2011-12-06",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8.3,"(6,9]",30.0944558521561,"(25,45]",258,6,0.0232558139534884,"PONG",NA,11,2011,NA,21,NA,NA,NA,NA,NA,0
"26762",18202,"PON",2011-12-09,"POMBOO","HIGH",08:39:00,NA,NA,"PON 2011-12-09",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",5.8,"(3,6]",30.1026694045175,"(25,45]",258,6,0.0232558139534884,"PONG",NA,6,2011,NA,12,NA,NA,NA,NA,NA,0
"26763",18280,"PON",2012-06-17,"POMBOO","HIGH",13:27:00,NA,NA,"PON 2012-06-17",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.4,"(6,9]",30.6255989048597,"(25,45]",258,6,0.0232558139534884,"PONG",NA,11,2012,NA,4,NA,NA,NA,NA,NA,0
"26764",18328,"PON",2012-07-01,"POMBOO","HIGH",14:01:00,NA,NA,"PON 2012-07-01",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8,"(6,9]",30.6639288158795,"(25,45]",258,6,0.0232558139534884,"PONG",NA,23,2012,"REST",12,NA,NA,NA,NA,NA,0
"26765",18361,"PON",2012-07-06,"POMBOO","HIGH",11:27:00,NA,NA,"PON 2012-07-06",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",5.4,"(3,6]",30.6776180698152,"(25,45]",258,6,0.0232558139534884,"PONG",NA,8,2012,NA,4,NA,NA,NA,NA,NA,0
"26766",18473,"PON",2012-08-04,"POMBOO","HIGH",10:17:00,NA,NA,"PON 2012-08-04",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.1,"(6,9]",30.757015742642,"(25,45]",258,6,0.0232558139534884,"PONG",NA,11,2012,"SOCIAL",13,NA,NA,NA,NA,NA,0
"26767",18511,"PON",2012-08-17,"POMBOO","HIGH",12:36:00,NA,NA,"PON 2012-08-17",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",4.7,"(3,6]",30.7926078028747,"(25,45]",258,6,0.0232558139534884,"PONG",NA,20,2012,"FORAGE",17,NA,NA,NA,NA,NA,0
"26768",18578,"PON",2012-09-15,"POMBOO","HIGH",08:41:00,"BOW-BOWRIDING","HIGH","PON 2012-09-15",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","1",8.5,"(6,9]",30.8720054757016,"(25,45]",258,6,0.0232558139534884,"PONG",NA,6,2012,"FORAGE",4,NA,NA,NA,NA,NA,0
"26769",18591,"PON",2012-09-16,"POMBOO","HIGH",10:40:00,NA,NA,"PON 2012-09-16",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",5.7,"(3,6]",30.8747433264887,"(25,45]",258,6,0.0232558139534884,"PONG",NA,8,2012,"TRAVEL",14,NA,NA,NA,NA,NA,0
"26770",18601,"PON",2012-09-20,"POMBOO","HIGH",13:05:00,NA,NA,"PON 2012-09-20",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.8,"(9,12]",30.8856947296372,"(25,45]",258,6,0.0232558139534884,"PONG",NA,6,2012,NA,11,NA,NA,NA,NA,NA,0
"26771",18631,"PON",2012-10-01,"POMBOO","HIGH",13:30:00,NA,NA,"PON 2012-10-01",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",5.2,"(3,6]",30.9158110882957,"(25,45]",258,6,0.0232558139534884,"PONG",NA,5,2012,"REST",13,NA,NA,NA,NA,NA,0
"26772",18640,"PON",2012-10-02,"POMBOO","HIGH",12:36:00,NA,NA,"PON 2012-10-02",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.3,"(9,12]",30.9185489390828,"(25,45]",258,6,0.0232558139534884,"PONG",NA,6,2012,"REST",9,NA,NA,NA,NA,NA,0
"26773",18650,"PON",2012-10-12,"POMBOO","HIGH",08:01:00,NA,NA,"PON 2012-10-12",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.7,"(6,9]",30.9459274469541,"(25,45]",258,6,0.0232558139534884,"PONG",NA,8,2012,"REST",5,NA,NA,NA,NA,NA,0
"26774",18689,"PON",2012-10-20,"POMBOO","HIGH",17:08:00,NA,NA,"PON 2012-10-20",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.4,"(9,12]",30.9678302532512,"(25,45]",258,6,0.0232558139534884,"PONG",NA,13,2012,NA,5,NA,NA,NA,NA,NA,0
"26775",18690,"PON",2012-10-21,"POMBOO","HIGH",08:37:00,NA,NA,"PON 2012-10-21",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",8.2,"(6,9]",30.9705681040383,"(25,45]",258,6,0.0232558139534884,"PONG",NA,6,2012,NA,4,NA,NA,NA,NA,NA,0
"26776",18733,"PON",2013-05-23,"POMBOO","HIGH",14:59:00,NA,NA,"PON 2013-05-23",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.5,"(6,9]",31.5564681724846,"(25,45]",258,6,0.0232558139534884,"PONG",NA,74,2013,NA,22,NA,NA,NA,NA,NA,0
"26777",18766,"PON",2013-05-27,"POMBOO","HIGH",11:28:00,NA,NA,"PON 2013-05-27",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.4,"(6,9]",31.5674195756331,"(25,45]",258,6,0.0232558139534884,"PONG",NA,8,2013,NA,6,NA,NA,NA,NA,NA,0
"26778",18803,"PON",2013-06-08,"POMBOO","HIGH",14:32:00,NA,NA,"PON 2013-06-08",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",10.2,"(9,12]",31.6002737850787,"(25,45]",258,6,0.0232558139534884,"PONG",NA,31,2013,"REST",17,NA,NA,NA,NA,NA,0
"26779",18829,"PON",2013-06-15,"POMBOO","HIGH",08:45:00,NA,NA,"PON 2013-06-15",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",9.5,"(9,12]",31.6194387405886,"(25,45]",258,6,0.0232558139534884,"PONG",NA,24,2013,"TRAVEL",8,NA,NA,NA,NA,NA,0
"26780",18869,"PON",2013-06-23,"POMBOO","HIGH",12:56:00,NA,NA,"PON 2013-06-23",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",6.8,"(6,9]",31.6413415468857,"(25,45]",258,6,0.0232558139534884,"PONG",NA,36,2013,"SOCIAL",24,NA,NA,NA,NA,NA,0
"26781",18883,"PON",2013-07-02,"POMBOO","HIGH",15:15:00,NA,NA,"PON 2013-07-02",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.1,"(6,9]",31.6659822039699,"(25,45]",258,6,0.0232558139534884,"PONG",NA,9,2013,NA,12,NA,NA,NA,NA,NA,0
"26782",18891,"PON",2013-07-03,"POMBOO","HIGH",10:00:00,NA,NA,"PON 2013-07-03",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",2.6,"(0,3]",31.668720054757,"(25,45]",258,6,0.0232558139534884,"PONG",NA,10,2013,"FORAGE",8,NA,NA,NA,NA,NA,0
"26783",18911,"PON",2013-07-06,"MAZIWA","HIGH",09:42:00,NA,NA,"PON 2013-07-06",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",5.6,"(3,6]",31.6769336071184,"(25,45]",258,6,0.0232558139534884,"PONG",NA,30,2013,"TRAVEL",25,NA,NA,NA,NA,NA,0
"26784",18928,"PON",2013-07-09,"POMBOO","HIGH",12:08:00,NA,NA,"PON 2013-07-09",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",1.6,"(0,3]",31.6851471594798,"(25,45]",258,6,0.0232558139534884,"PONG",NA,9,2013,NA,12,NA,NA,NA,NA,NA,0
"26785",18975,"PON",2013-07-22,"POMBOO","HIGH",15:05:00,NA,NA,"PON 2013-07-22",1981-11-01,"MALE",1985-11-01,1991-11-01,"adult","0",7.8,"(6,9]",31.7207392197125,"(25,45]",258,6,0.0232558139534884,"PONG",NA,7,2013,NA,1,NA,NA,NA,NA,NA,0
